mdaV2 168.411512 0 4 0.000000 0 1 0.000000
mdaV2 168.411512 0 4 0.000000 0 1 0.000000
mdaV2 178.574438 0 4 0.000000 0 1 0.000000
mdaV2 178.574438 0 4 0.000000 0 1 0.000000
mdaV2 188.574442 0 4 0.000000 1 1 150.414778
mdaV2 188.574442 0 4 0.000000 1 1 150.414778
mdaV2 199.411514 0 4 0.000000 1 1 150.414778
mdaV2 199.411514 0 4 0.000000 1 1 150.414778
mdaV2 209.574440 0 4 0.000000 1 1 150.414778
mdaV2 209.574440 0 4 0.000000 1 1 150.414778
mdaV2 220.411514 0 4 0.000000 1 1 150.414778
mdaV2 220.411514 0 4 0.000000 1 1 150.414778
mdaV2 230.414774 0 5 0.000000 1 1 150.414778
mdaV2 230.414774 0 5 0.000000 1 1 150.414778
mdaV2 240.414777 0 5 0.000000 1 1 150.414778
mdaV2 240.414777 0 5 0.000000 1 1 150.414778
mdaV2 270.697255 0 6 0.000000 1 1 150.414778
mdaV2 270.697255 0 6 0.000000 1 1 150.414778
mdaV2 280.880223 0 6 0.000000 1 1 150.414778
mdaV2 280.880223 0 6 0.000000 1 1 150.414778
mdaV2 291.697250 0 6 0.000000 1 1 150.414778
mdaV2 291.697250 0 6 0.000000 1 1 150.414778
mdaV2 301.697260 0 7 0.000000 1 1 150.414778
mdaV2 301.697260 0 7 0.000000 1 1 150.414778
mdaV2 312.411513 0 7 0.000000 1 1 150.414778
mdaV2 312.411513 0 7 0.000000 1 1 150.414778
mdaV2 322.535031 0 8 0.000000 1 1 150.414778
mdaV2 322.535031 0 8 0.000000 1 1 150.414778
mdaV2 332.574438 0 8 0.000000 1 1 150.414778
mdaV2 332.574438 0 8 0.000000 1 1 150.414778
mdaV2 342.880218 0 8 0.000000 1 1 150.414778
mdaV2 342.880218 0 8 0.000000 1 1 150.414778
mdaV2 353.411510 0 8 0.000000 1 1 150.414778
mdaV2 353.411510 0 8 0.000000 1 1 150.414778
mdaV2 403.880220 0 9 0.000000 1 1 150.414778
mdaV2 403.880220 0 9 0.000000 1 1 150.414778
mdaV2 413.880225 0 9 0.000000 1 1 150.414778
mdaV2 413.880225 0 9 0.000000 1 1 150.414778
mdaV2 424.079083 0 10 0.000000 1 1 150.414778
mdaV2 424.079083 0 10 0.000000 1 1 150.414778
mdaV2 434.079083 0 10 0.000000 1 1 150.414778
mdaV2 434.079083 0 10 0.000000 1 1 150.414778
mdaV2 444.079083 0 11 0.000000 1 1 150.414778
mdaV2 444.079083 0 11 0.000000 1 1 150.414778
mdaV2 454.079084 0 11 0.000000 1 1 150.414778
mdaV2 454.079084 0 11 0.000000 1 1 150.414778
mdaV2 464.079084 0 11 0.000000 1 1 150.414778
mdaV2 464.079084 0 11 0.000000 1 1 150.414778
mdaV2 474.079084 0 11 0.000000 1 1 150.414778
mdaV2 474.079084 0 11 0.000000 1 1 150.414778
mdaV2 484.079084 0 13 0.000000 1 1 150.414778
mdaV2 484.079084 0 13 0.000000 1 1 150.414778
mdaV2 494.079085 0 13 0.000000 1 1 150.414778
mdaV2 494.079085 0 13 0.000000 1 1 150.414778
mdaV2 504.079085 0 13 0.000000 1 1 150.414778
mdaV2 504.079085 0 13 0.000000 1 1 150.414778
mdaV2 514.079085 1 13 243.880217 1 1 150.414778
mdaV2 514.079085 1 13 243.880217 1 1 150.414778
mdaV2 524.535023 1 13 243.880217 1 1 150.414778
mdaV2 524.535023 1 13 243.880217 1 1 150.414778
mdaV2 534.535031 1 14 243.880217 1 1 150.414778
mdaV2 534.535031 1 14 243.880217 1 1 150.414778
mdaV2 544.880223 1 14 243.880217 1 1 150.414778
mdaV2 544.880223 1 14 243.880217 1 1 150.414778
mdaV2 554.880224 1 14 243.880217 1 1 150.414778
mdaV2 554.880224 1 14 243.880217 1 1 150.414778
mdaV2 564.880224 1 14 243.880217 1 1 150.414778
mdaV2 564.880224 1 14 243.880217 1 1 150.414778
mdaV2 574.880224 1 14 243.880217 1 1 150.414778
mdaV2 574.880224 1 14 243.880217 1 1 150.414778
mdaV2 584.880224 1 15 243.880217 1 1 150.414778
mdaV2 584.880224 1 15 243.880217 1 1 150.414778
mdaV2 595.551661 1 19 243.880217 1 1 150.414778
mdaV2 595.551661 1 19 243.880217 1 1 150.414778
mdaV2 606.138842 1 20 243.880217 1 1 150.414778
