AppV2 168.411512 3.000000 0.000000 0.000000 0.000000 0.000000
AppV2 178.574438 3.000000 0.000000 21.000000 0.000000 0.000000
AppV2 188.574442 3.000000 0.000000 42.000000 1.000000 1.000000
AppV2 199.411514 3.000000 0.000000 63.000000 1.000000 1.000000
AppV2 209.574440 3.000000 0.000000 84.000000 1.000000 1.000000
AppV2 220.411514 3.000000 0.000000 98.000000 6.000000 6.000000
AppV2 230.414774 4.000000 0.000000 108.000000 17.000000 17.000000
AppV2 240.414777 4.000000 0.000000 118.000000 27.000000 27.000000
AppV2 270.697255 4.000000 0.000000 122.000000 30.000000 30.000000
AppV2 280.880223 4.000000 0.000000 127.000000 30.000000 30.000000
AppV2 291.697250 4.000000 0.000000 148.000000 30.000000 30.000000
AppV2 301.697260 5.000000 0.000000 168.000000 30.000000 30.000000
AppV2 312.411513 5.000000 0.000000 190.000000 30.000000 30.000000
AppV2 322.535031 6.000000 0.000000 215.000000 30.000000 30.000000
AppV2 332.574438 6.000000 0.000000 264.000000 30.000000 30.000000
AppV2 342.880218 6.000000 0.000000 343.000000 30.000000 30.000000
AppV2 353.411510 6.000000 0.000000 374.000000 30.000000 30.000000
AppV2 403.880220 4.000000 0.000000 382.000000 30.000000 30.000000
AppV2 413.880225 4.000000 0.000000 411.000000 30.000000 30.000000
AppV2 424.079083 5.000000 0.000000 452.000000 30.000000 30.000000
AppV2 434.079083 5.000000 0.000000 486.000000 30.000000 30.000000
AppV2 444.079083 6.000000 0.000000 520.000000 30.000000 30.000000
AppV2 454.079084 6.000000 0.000000 540.000000 30.000000 30.000000
AppV2 464.079084 6.000000 0.000000 564.000000 30.000000 30.000000
AppV2 474.079084 6.000000 0.000000 584.000000 30.000000 30.000000
AppV2 484.079084 8.000000 0.000000 612.000000 30.000000 30.000000
AppV2 494.079085 7.000000 0.000000 641.000000 30.000000 30.000000
AppV2 504.079085 7.000000 0.000000 661.000000 30.000000 30.000000
AppV2 514.079085 6.000000 1.000000 681.000000 30.000000 30.000000
AppV2 524.535023 6.000000 1.000000 708.000000 30.000000 30.000000
AppV2 534.535031 7.000000 1.000000 768.000000 30.000000 30.000000
AppV2 544.880223 6.000000 1.000000 803.000000 30.000000 30.000000
AppV2 554.880224 6.000000 1.000000 823.000000 30.000000 30.000000
AppV2 564.880224 6.000000 1.000000 843.000000 30.000000 30.000000
AppV2 574.880224 6.000000 1.000000 863.000000 30.000000 30.000000
AppV2 584.880224 7.000000 1.000000 883.000000 30.000000 30.000000
AppV2 595.551661 9.000000 1.000000 904.000000 30.000000 30.000000
AppV2 606.138842 10.000000 1.000000 939.000000 30.000000 30.000000
AppV2 616.340713 11.000000 1.000000 1003.000000 30.000000 30.000000
AppV2 626.455003 11.000000 2.000000 1075.000000 30.000000 30.000000
AppV2 636.756398 11.000000 2.000000 1125.000000 30.000000 30.000000
AppV2 646.756402 11.000000 2.000000 1165.000000 30.000000 30.000000
AppV2 656.843495 12.000000 2.000000 1190.000000 30.000000 30.000000
AppV2 667.138834 12.000000 2.000000 1255.000000 30.000000 30.000000
AppV2 677.340717 12.000000 2.000000 1342.000000 30.000000 30.000000
AppV2 687.457800 13.000000 2.000000 1404.000000 30.000000 30.000000
AppV2 697.843500 13.000000 2.000000 1448.000000 30.000000 30.000000
AppV2 708.340711 13.000000 2.000000 1481.000000 30.000000 30.000000
AppV2 718.340723 13.000000 2.000000 1502.000000 31.000000 31.000000
AppV2 731.455003 12.000000 2.000000 1504.000000 31.000000 31.000000
AppV2 741.842800 12.000000 2.000000 1527.000000 31.000000 31.000000
AppV2 752.418905 12.000000 2.000000 1550.000000 31.000000 31.000000
AppV2 762.455008 12.000000 2.000000 1587.000000 31.000000 31.000000
AppV2 772.551666 14.000000 4.000000 1652.000000 38.000000 38.000000
AppV2 782.665012 13.000000 4.000000 1700.000000 49.000000 49.000000
AppV2 792.756396 12.000000 4.000000 1751.000000 51.000000 51.000000
AppV2 802.843496 12.000000 4.000000 1818.000000 51.000000 51.000000
AppV2 813.032961 11.000000 4.000000 1860.000000 51.000000 51.000000
AppV2 823.551661 12.000000 5.000000 1902.000000 51.000000 51.000000
AppV2 833.756404 11.000000 5.000000 1945.000000 51.000000 51.000000
AppV2 859.868962 10.000000 5.000000 1972.000000 51.000000 51.000000
AppV2 870.551655 12.000000 5.000000 1998.000000 51.000000 51.000000
AppV2 880.551662 11.000000 5.000000 2022.000000 51.000000 51.000000
AppV2 890.572824 11.000000 5.000000 2041.000000 51.000000 51.000000
AppV2 900.868967 10.000000 5.000000 2082.000000 51.000000 51.000000
AppV2 911.001060 13.000000 5.000000 2114.000000 51.000000 51.000000
AppV2 921.572813 13.000000 5.000000 2142.000000 51.000000 51.000000
AppV2 931.628067 15.000000 5.000000 2228.000000 51.000000 51.000000
